substrate,enzyme,temperature,time,ph,conversion
Glucose,Glucose Oxidase,41.70600357745209,19.05646629948289,6.33585307185468,1.0
Maltotriose,α-Amylase,41.4512504681673,29.878218552526594,5.894632772582473,1.0
Glucose,Glucose Oxidase,39.74757491057209,11.595510358699764,6.143091240461665,1.0
Avicel,Cellulase (CtCel5A),40.10185674010996,71.71642241836949,5.868849294251207,1.0
p-Nitrophenyl-β-D-cellobioside,Cellulase,33.66171442510312,9.53260180782279,6.462396367724426,1.0
Avicel,Cellulase (CtCel5A),29.033438170385857,16.375915822340044,6.230143531611448,0.7619243022462467
Polyurethane,PUase (PsEstA),33.56356546108264,18.37039451492234,5.736198483166312,0.029356940714784778
Glucose,Glucose Oxidase,46.12717958440645,63.30331604089009,5.526060347743568,1.0
Polyurethane,PUase (PsEstA),30.92078263356541,1.0228410347893993,5.628945282045493,0.005341934337900107
Starch,α-Amylase (Bacillus),36.74802269074688,38.78076954762824,6.511715174612059,1.0
Cellulose,Cellulase (TrCel7A),34.84333542853169,39.37011594099619,5.354376750229379,0.6650284142752165
p-Nitrophenyl-β-D-cellobioside,Cellulase,33.767094716271764,40.48946301431578,6.445412254415158,1.0
Lignin,Laccase (TrLcc1),35.02667470240496,15.604887143342948,5.152954840187334,1.0
Avicel,Cellulase (CtCel5A),30.703674604995427,70.16751524805807,5.742397940657372,1.0
PET,PETase (FAST-PETase),30.28244046843986,65.50393398125658,6.307850370037688,0.0828874532233064
Lignin,Laccase (TrLcc1),32.24527823795494,60.93096248619871,6.385330967666492,1.0
PET,PETase (FAST-PETase),26.128937416859493,24.208203440489022,6.042680372131628,0.04067228166862126
Glucose,Glucose Oxidase,31.757562096593414,20.148779782268626,4.98737934985002,1.0
p-Nitrophenyl-β-D-cellobioside,Cellulase,35.242674330665906,47.89183937211917,6.191135005439576,1.0
Lactose,β-Galactosidase,28.786691683668728,45.06299873802624,5.872165471540236,1.0
Lactose,β-Galactosidase,39.017831981709314,20.31107529700543,6.532891194209402,1.0
Casein,Protease (Subtilisin),36.30056731680484,26.407539648078753,6.012733150807309,1.0
Glucose,Glucose Oxidase,44.195547285957645,58.85923189685349,4.87652456232934,1.0
Maltotriose,α-Amylase,33.295597576187944,14.906935795127843,6.423312403378031,1.0
Starch,α-Amylase (Bacillus),25.35181161598474,30.01232702377054,5.6359942529364,1.0
Polyurethane,PUase (PsEstA),30.03631965710397,8.74636462158628,5.400754258903244,0.060015772289437136
Maltotriose,α-Amylase,34.34419052887302,7.905443228068291,6.787063526366852,1.0
p-Nitrophenyl-β-D-cellobioside,Cellulase,44.01024795958371,26.323608983330065,6.467650057421107,1.0
Avicel,Cellulase (CtCel5A),36.0421123010182,51.058659412234626,5.303748433061113,1.0
Glucose,Glucose Oxidase,40.192905301809496,57.076435273349446,5.536652308024608,1.0
Maltotriose,α-Amylase,36.83176109620189,59.78870708448007,5.820818407656569,1.0
Xylan,Xylanase (TlXyn10A),32.38794289402243,66.4450868023631,6.956585060757094,1.0
Lactose,β-Galactosidase,31.746755083797687,30.80008653702638,5.960550285976146,1.0
Avicel,Cellulase (CtCel5A),36.55918022370404,40.099031195489616,5.671726724542835,1.0
Cellulose,Cellulase (TrCel7A),33.50849481887214,38.50578124615482,5.733189141876396,0.6377379751788662
Glucose,Glucose Oxidase,33.234926269156965,66.87228225950332,6.062570332088858,1.0
Maltotriose,α-Amylase,38.590158292728994,69.99933761412545,6.548872552742084,1.0
p-Nitrophenyl-β-D-cellobioside,Cellulase,34.58094448202137,43.828446909144716,6.448312913313554,1.0
Polyurethane,PUase (PsEstA),29.214435322516454,11.479124525037388,6.703175885855281,0.032182265986658506
Casein,Protease (Subtilisin),36.88597479097713,67.14297936815653,6.413420507200164,1.0
Polyurethane,PUase (PsEstA),39.20908133933634,50.86804336265832,6.3541847261248,0.09075715475328125
Xylan,Xylanase (TlXyn10A),27.744334626027182,70.15745453106001,6.496097599131194,1.0
Cellulose,Cellulase (TrCel7A),38.173958554620256,12.535934974920695,5.665925831471406,0.49746891453271236
Maltotriose,α-Amylase,36.06562565272575,3.5795756686782814,6.893427188330429,1.0
Starch,α-Amylase (Bacillus),38.28352965116941,56.0346877295427,6.4343720146670424,1.0
Starch,α-Amylase (Bacillus),39.745715554072945,60.45724102469916,5.720689940933213,1.0
p-Nitrophenyl-β-D-cellobioside,Cellulase,31.24726140543501,25.332064548534508,6.037979118181461,1.0
PET,PETase (FAST-PETase),38.83824699537716,22.5874193527729,6.575683936205877,0.22869545912823777
Casein,Protease (Subtilisin),34.249799155098074,61.66082818747743,5.377157145386194,1.0
PET,PETase (FAST-PETase),36.66546281973771,48.275590489159576,6.85294612336663,0.22064940238260367
Maltotriose,α-Amylase,30.70793061444689,46.449787751654455,5.848291931851987,1.0
Cellulose,Cellulase (TrCel7A),38.506890189013056,63.62937240856338,6.438955341920724,0.7473377789438694
Cellulose,Cellulase (TrCel7A),40.05140620440506,28.754823640743812,5.617358339833869,0.5995096532429082
Polyurethane,PUase (PsEstA),32.12461581397801,55.78237211622671,6.625157841983469,0.12642222718715065
Lignin,Laccase (TrLcc1),32.14964448595417,26.246419722794244,5.59060237796809,1.0
Avicel,Cellulase (CtCel5A),34.34779610164407,46.21529390782891,5.494799508912692,1.0
Lignin,Laccase (TrLcc1),36.69196547134574,51.5380214910178,6.599465466912198,1.0
Lignin,Laccase (TrLcc1),28.35182299925318,9.775112930857306,5.24869213304281,1.0
Starch,α-Amylase (Bacillus),27.456216953233024,69.08937305381217,5.548166631987783,1.0
Maltotriose,α-Amylase,25.48133326899875,28.14554980138459,6.190934183655982,1.0
Avicel,Cellulase (CtCel5A),36.80565811422898,63.58444191005172,5.695764183052714,1.0
Starch,α-Amylase (Bacillus),38.22558041152156,27.809435560455576,6.298258102616713,1.0
Cellulose,Cellulase (TrCel7A),31.99768162802533,38.787183247948725,5.921797715426022,0.6096233473479432
Cellulose,Cellulase (TrCel7A),34.699987028582875,48.367039649058654,5.637794002419278,0.7482687620239434
Xylan,Xylanase (TlXyn10A),40.720058097452,27.003525687843787,6.952517044518663,1.0
Glucose,Glucose Oxidase,27.00576832490749,5.050414623314365,5.6303299142584535,1.0
Cellulose,Cellulase (TrCel7A),37.8296388302233,2.7346511716244244,4.813123123369694,0.25244639017890763
Starch,α-Amylase (Bacillus),36.71864171796197,31.046447152618803,6.722536250402257,1.0
Xylan,Xylanase (TlXyn10A),42.72216526597611,37.67957166006087,5.546148781903165,1.0
PET,PETase (FAST-PETase),38.84027413357613,66.26193221487598,6.529337783361923,0.2610887804748385
Polyurethane,PUase (PsEstA),36.967073171979635,39.5751849764888,5.8580310693113145,0.16074916208486556
Casein,Protease (Subtilisin),39.69838834711648,41.08787882972741,5.944426336897798,1.0
PET,PETase (FAST-PETase),37.666695933410786,33.42499165457493,5.409017826060324,0.12483852860906164
Lactose,β-Galactosidase,37.63234614927477,9.994386333798841,5.946221283368276,1.0
PET,PETase (FAST-PETase),29.89807308539218,28.11816808542538,5.964320563600202,0.1475010946986584
Lignin,Laccase (TrLcc1),38.52303560940685,15.436296487080833,5.691245729852029,1.0
Avicel,Cellulase (CtCel5A),33.950077159882284,64.96287740357731,7.202338496843856,1.0
Avicel,Cellulase (CtCel5A),32.16992971341081,44.528040403279626,5.834319461261504,0.9872215340923806
Glucose,Glucose Oxidase,32.52542093109331,12.251073492071624,6.134801075092759,1.0
Cellulose,Cellulase (TrCel7A),34.54379237718251,15.340993577344522,6.458718854340677,0.5680369841211217
PET,PETase (FAST-PETase),38.70049577375424,37.19171698623103,5.508159495917371,0.15066597847232333
Polyurethane,PUase (PsEstA),44.908758822069515,22.227847196203715,5.819144617000257,0.03334797621239834
Lignin,Laccase (TrLcc1),35.09091418656951,51.03604202217987,5.772164086332418,1.0
Avicel,Cellulase (CtCel5A),32.56428510405142,31.18966764875921,6.39137994347474,1.0
Avicel,Cellulase (CtCel5A),37.52252919035908,57.232824630058026,5.089619589981188,1.0
Glucose,Glucose Oxidase,31.516576143430513,40.01534745197432,5.298860585659472,1.0
PET,PETase (FAST-PETase),31.982881366283827,65.9016930934203,6.004502849614301,0.3390219077206321
Starch,α-Amylase (Bacillus),31.980557171705705,11.010709738251943,5.795933928430645,1.0
Maltotriose,α-Amylase,41.463022217119004,30.671432148943328,5.637851621982636,1.0
Starch,α-Amylase (Bacillus),47.80016195680393,53.9284825263109,5.395703221894132,1.0
Maltotriose,α-Amylase,43.45942098631379,63.98865863319797,5.688943364143358,1.0
Xylan,Xylanase (TlXyn10A),29.681664949668118,42.596894055781306,5.878866130738501,1.0
Cellulose,Cellulase (TrCel7A),33.98077463143991,59.753288638279884,5.508842176492835,0.636548834399443
Avicel,Cellulase (CtCel5A),29.750952820742718,70.73789217813896,5.281141355048881,0.8968451340252942
Polyurethane,PUase (PsEstA),32.41405170757657,63.082741785493845,6.1196772074744,0.09686111678326972
Avicel,Cellulase (CtCel5A),32.00879322333283,16.041083144500565,4.860037060829803,0.8215808321242775
Avicel,Cellulase (CtCel5A),35.538837275623465,64.19292500291367,5.8890063725582165,1.0
Glucose,Glucose Oxidase,24.63911407808103,60.78358436736111,6.140433003226675,1.0
Cellulose,Cellulase (TrCel7A),42.876886158902316,19.55604766025364,6.533068442175425,0.6021431897037292
Xylan,Xylanase (TlXyn10A),29.497014229100174,14.310420140758067,5.93861463332776,1.0
Maltotriose,α-Amylase,38.737990464409876,65.54804295777294,5.563021345013755,1.0
Lignin,Laccase (TrLcc1),43.35046557939929,67.29087638996675,6.505456789334707,1.0
Xylan,Xylanase (TlXyn10A),43.766167621459125,14.906984650878574,6.621672123359908,1.0
Maltotriose,α-Amylase,35.43423724282857,25.3421119415622,5.406549543536889,1.0
p-Nitrophenyl-β-D-cellobioside,Cellulase,29.1681561710477,6.730301956440353,4.982007621248019,1.0
Cellulose,Cellulase (TrCel7A),37.66838673207042,54.80656238542262,5.691607351054505,0.7510185686725914
p-Nitrophenyl-β-D-cellobioside,Cellulase,37.12723917231006,40.072497341137804,5.0454694814455525,1.0
Maltotriose,α-Amylase,35.44566571251679,30.600319893883793,5.196461813736335,1.0
Avicel,Cellulase (CtCel5A),23.938654291830563,28.208968262499337,6.037894647997894,0.682914312887305
Casein,Protease (Subtilisin),36.58953907687404,56.21860930555848,5.718707033775749,1.0
Maltotriose,α-Amylase,33.59562310878846,64.45423991044086,6.4489800482036435,1.0
Avicel,Cellulase (CtCel5A),33.69260484896557,63.43653627092822,6.49773718918752,1.0
Avicel,Cellulase (CtCel5A),40.71206695372117,22.000551963249407,6.032672798435203,0.8284549360657443
Lignin,Laccase (TrLcc1),40.32905556024382,16.955827076861983,6.414854835926625,1.0
Polyurethane,PUase (PsEstA),31.06570893490102,22.71711616603729,6.056728228105084,0.08362096334809498
Avicel,Cellulase (CtCel5A),28.317914606480244,8.04155465660864,5.870013634970325,0.645296775601846
Casein,Protease (Subtilisin),39.05897523901633,69.9911022752967,6.510640272965679,1.0
p-Nitrophenyl-β-D-cellobioside,Cellulase,35.59563262989497,65.19991266374608,6.4748471579473845,1.0
Cellulose,Cellulase (TrCel7A),29.3581803502079,21.414714096517194,6.087117973819985,0.5325115464373713
p-Nitrophenyl-β-D-cellobioside,Cellulase,31.93126520256017,33.246130485289335,6.024923219353073,1.0
Avicel,Cellulase (CtCel5A),33.32577000647037,52.76994253468307,5.5966066610858425,1.0
Polyurethane,PUase (PsEstA),39.863339035683495,36.8658344854209,5.852161063082127,0.18624217214920552
PET,PETase (FAST-PETase),37.968269526381526,54.61926621577144,5.807255934612925,0.15057161890946336
Avicel,Cellulase (CtCel5A),32.80483289137515,33.072532904666325,6.285775572233537,1.0
Polyurethane,PUase (PsEstA),28.913735807073017,51.27518255751267,5.526168922163847,0.01965160084395931
Avicel,Cellulase (CtCel5A),46.21321003111166,36.44759565709589,5.937844257634933,0.86627292095589
Xylan,Xylanase (TlXyn10A),33.70586843835504,68.65084048031541,5.469546978186718,1.0
Avicel,Cellulase (CtCel5A),29.22714103582328,36.50068522870596,5.793210068290958,0.874595606942763
PET,PETase (FAST-PETase),33.46909340189498,34.13203096314455,5.271727509691089,0.198509171280213
Glucose,Glucose Oxidase,29.24936093917983,4.566927586193336,5.925390404456788,1.0
Lignin,Laccase (TrLcc1),36.10988846729005,39.72671101439752,5.638487474908709,1.0
Cellulose,Cellulase (TrCel7A),41.54458107143304,13.112714182364023,5.983844231595862,0.4267707374372182
Polyurethane,PUase (PsEstA),27.955167643526664,29.602468007623962,6.1348883882418415,0.0960933416746137
p-Nitrophenyl-β-D-cellobioside,Cellulase,35.04923278334202,38.61445684981198,6.018387741901415,1.0
Polyurethane,PUase (PsEstA),28.00064165221755,24.69398700974746,5.551806419177247,0.13342374666549386
Casein,Protease (Subtilisin),36.50002360174097,59.59210387613973,7.105835996220169,1.0
Lactose,β-Galactosidase,36.50814179789171,40.50055070483231,5.62637862953428,1.0
Avicel,Cellulase (CtCel5A),38.46228544757809,36.70793359483736,6.110170149922288,1.0
Xylan,Xylanase (TlXyn10A),40.74020353887402,11.142285852262647,6.879510561286842,1.0
Maltotriose,α-Amylase,40.42440558387402,35.24201742580413,6.534302548762503,1.0
Lignin,Laccase (TrLcc1),38.78929845924757,30.302667944106854,5.890165361439561,1.0
Polyurethane,PUase (PsEstA),29.13552111753465,20.178185804464192,5.884999524540771,0.07081121634161233
PET,PETase (FAST-PETase),45.0060960633697,18.578967960536268,5.526934287636356,0.10557673318687033
Starch,α-Amylase (Bacillus),33.42809700228779,20.96900536375545,6.3358910841243254,1.0
Lactose,β-Galactosidase,38.84089353505189,43.25456614765174,5.418498552125974,1.0
p-Nitrophenyl-β-D-cellobioside,Cellulase,38.32777097735768,71.03959029287152,6.864792069456051,1.0
Lactose,β-Galactosidase,32.107449255749096,64.03255174677938,6.7828000077474195,1.0
p-Nitrophenyl-β-D-cellobioside,Cellulase,37.61700159274128,32.62801996846194,6.3441302640396495,1.0
Maltotriose,α-Amylase,41.35670311688804,64.46030646746075,5.147913099307409,1.0
Xylan,Xylanase (TlXyn10A),36.98821427349691,70.62773374292239,5.4543831966626755,1.0
Lignin,Laccase (TrLcc1),37.81049465556863,22.487791817102153,5.484733434023249,1.0
Polyurethane,PUase (PsEstA),31.61312369504126,54.004135354220125,6.42439113947364,0.1594018978953201
Polyurethane,PUase (PsEstA),29.654337147923776,67.12175392614898,5.813322740644117,0.04761756942280488
Polyurethane,PUase (PsEstA),27.805631507392192,59.252827090118494,6.715953722711269,0.030736903512536877
Casein,Protease (Subtilisin),32.77467675141626,58.626942030105184,6.682523378100755,1.0
PET,PETase (FAST-PETase),30.38583847392929,50.429060446997696,5.255894523882956,0.11395489401916475
Glucose,Glucose Oxidase,29.528519408411587,54.90545248732434,5.982457308206764,1.0
Lactose,β-Galactosidase,31.286036587336376,49.98780800334894,5.64087749219135,1.0
Maltotriose,α-Amylase,35.14576664620538,11.651784755026052,6.1524344229799475,1.0
Xylan,Xylanase (TlXyn10A),29.95138719806108,28.090040298940583,6.090014848848942,1.0
Xylan,Xylanase (TlXyn10A),32.93077311226714,68.54025160031557,5.940645238091233,1.0
Lignin,Laccase (TrLcc1),41.23200805540414,69.54893723189886,6.240837364986603,1.0
Xylan,Xylanase (TlXyn10A),36.7083884851642,62.633577747920825,6.2323413672484165,1.0
Lignin,Laccase (TrLcc1),39.69592042802745,61.58667559510393,6.459295268068573,1.0
Maltotriose,α-Amylase,38.24010535087827,20.84304768018867,6.505081216423647,1.0
Cellulose,Cellulase (TrCel7A),44.15068901128587,23.09533775031548,6.693072676743789,0.38997209836419056
p-Nitrophenyl-β-D-cellobioside,Cellulase,34.62480288456696,18.457378516947234,6.248535393874175,1.0
Xylan,Xylanase (TlXyn10A),31.86051827363568,6.880108347283465,6.64696996731638,1.0
Casein,Protease (Subtilisin),45.47380246870328,34.491337104592716,5.325642598487797,1.0
Lactose,β-Galactosidase,36.27209244884254,37.406676406216114,5.937167193682598,1.0
Xylan,Xylanase (TlXyn10A),31.115790573962705,16.555983979391154,5.8656298920635646,1.0
Lactose,β-Galactosidase,38.68664347416414,5.2968245056675505,5.885010576093581,1.0
Cellulose,Cellulase (TrCel7A),34.36451689808009,57.52070329024011,5.299643341671958,0.5269717226693135
p-Nitrophenyl-β-D-cellobioside,Cellulase,31.37725278105186,39.369704345695475,5.1078463262310585,1.0
Lactose,β-Galactosidase,38.78835078276658,41.51266433993384,5.032986833360505,1.0
Casein,Protease (Subtilisin),39.427957408289586,5.000316778827662,5.031543005339783,1.0
Glucose,Glucose Oxidase,39.60956541413167,57.64578728602199,6.73107940875454,1.0
Xylan,Xylanase (TlXyn10A),34.32953883965338,25.493566446967332,6.3846732061686815,1.0
Glucose,Glucose Oxidase,24.042673998663524,61.34041559369862,4.994125023219545,1.0
Lignin,Laccase (TrLcc1),34.367015397089446,30.531852050329146,5.416057834104637,1.0
Glucose,Glucose Oxidase,27.26599046558077,53.12192840127657,5.798615483767255,1.0
Casein,Protease (Subtilisin),37.804454806527026,23.616006015270063,5.610884251716583,1.0
Lignin,Laccase (TrLcc1),28.840343478154526,46.0578320596034,5.58250886684388,1.0
Maltotriose,α-Amylase,27.93781896253187,67.60988599789718,5.660219167181208,1.0
Xylan,Xylanase (TlXyn10A),43.42075324344634,71.5451496089027,6.147750369536672,1.0
Maltotriose,α-Amylase,35.97029953039651,26.412380972446247,5.72327380435206,1.0
Lactose,β-Galactosidase,33.554690831344345,61.38110042920778,5.643854538638866,1.0
Cellulose,Cellulase (TrCel7A),41.04757808615686,62.37954639769565,6.1848611178931545,0.6260179109236479
Glucose,Glucose Oxidase,35.51783353215105,66.82846186158335,6.780779691601892,1.0
Avicel,Cellulase (CtCel5A),31.145499011104786,52.832777898503466,5.762367465290126,0.9952782836734484
Cellulose,Cellulase (TrCel7A),29.831779878246543,12.156328631190693,6.509004574564563,0.46886519710733976
PET,PETase (FAST-PETase),39.16920747131436,46.666492260294405,6.33761888788258,0.13875961014291702
Polyurethane,PUase (PsEstA),30.324183316926675,19.792782107241614,5.7749669060780535,0.10626829726887792
Polyurethane,PUase (PsEstA),38.406534656349244,17.02308293458172,6.6285936824673275,0.14402838188870018
Avicel,Cellulase (CtCel5A),26.628958985331156,52.7408151182209,6.66749550118324,0.8788735114735868
p-Nitrophenyl-β-D-cellobioside,Cellulase,36.32249402792718,58.303736691444996,6.688589793817751,1.0
Lignin,Laccase (TrLcc1),36.75494186396706,38.80690016337843,5.599573798433309,1.0
Polyurethane,PUase (PsEstA),37.74476776087098,41.82036068306651,5.867128680677509,0.07954252569242631
p-Nitrophenyl-β-D-cellobioside,Cellulase,28.61275158035421,55.97242861648723,6.198454405936579,1.0
Maltotriose,α-Amylase,29.22491850061362,14.484544099092004,5.377705182128494,1.0
Starch,α-Amylase (Bacillus),38.237097997942485,61.27195646178611,6.912403346792687,1.0
Lignin,Laccase (TrLcc1),31.425244816998504,29.503048637009684,6.157871257042707,1.0
Xylan,Xylanase (TlXyn10A),36.930442137185835,38.688537934769016,5.559351648011271,1.0
Polyurethane,PUase (PsEstA),43.5078175027236,64.44298619853912,6.345573585178776,0.06511417290138588
Polyurethane,PUase (PsEstA),35.543533910220674,51.66926451742326,6.583275602550423,0.05055709793440834
Lactose,β-Galactosidase,37.25534881556425,44.07598838493637,5.984838853040408,1.0
Starch,α-Amylase (Bacillus),29.916443393528517,39.00612240825478,6.192588250656182,1.0
PET,PETase (FAST-PETase),34.99222135414715,49.475852780647095,5.798294619947793,0.17601715510736385
Lignin,Laccase (TrLcc1),33.295483184842254,17.27704711583418,6.33814742096019,1.0
Cellulose,Cellulase (TrCel7A),32.81473560225575,6.8418833698527335,5.648706386018451,0.4187095852142399
Polyurethane,PUase (PsEstA),34.23840688698533,28.943570077457682,5.751113667952763,0.07334195866265023
Cellulose,Cellulase (TrCel7A),36.86705398250706,35.76418999083813,5.823000872136011,0.5650238422149853
Polyurethane,PUase (PsEstA),38.86281847476639,67.99812499493936,5.895891988363777,0.10287374662492041
Casein,Protease (Subtilisin),33.23783179468293,51.81005951763216,5.541075138468247,1.0
Lactose,β-Galactosidase,38.26964842767555,62.85008827637441,5.436855976604543,1.0
PET,PETase (FAST-PETase),37.191699637888455,9.277048448890437,6.383679542510716,0.19557213748328045
Cellulose,Cellulase (TrCel7A),35.241752723502216,2.334360879698653,5.529695944363824,0.299850321678556
Cellulose,Cellulase (TrCel7A),29.730242721275754,60.60962553093434,5.787911998884539,0.4652537917851537
Polyurethane,PUase (PsEstA),37.41964742568689,43.391898729607846,6.239321627214496,0.06710099511989431
Avicel,Cellulase (CtCel5A),36.60973881468239,46.67961584397669,5.8909653619584414,1.0
PET,PETase (FAST-PETase),28.78549200295737,70.9006470442201,6.736011656307856,0.22263756000951118
Xylan,Xylanase (TlXyn10A),30.012152888043616,40.494231220117584,5.4584423046654305,1.0
Maltotriose,α-Amylase,39.88732165215281,17.977347414833865,4.780190646075904,1.0
Xylan,Xylanase (TlXyn10A),34.44308931392016,64.28760165839253,6.202020435300319,1.0
Casein,Protease (Subtilisin),41.58170669760338,60.276144613473456,6.197661479398464,1.0
p-Nitrophenyl-β-D-cellobioside,Cellulase,31.264404897875135,49.868145919136744,6.042743586893834,1.0
Xylan,Xylanase (TlXyn10A),36.05557399742965,28.513017789826907,5.539732557942502,1.0
Casein,Protease (Subtilisin),37.18305252562227,61.45518609127065,5.313497454301879,1.0
Lactose,β-Galactosidase,33.35355061909048,29.766926749048007,7.012095233849143,1.0
Polyurethane,PUase (PsEstA),31.985268711916707,11.67025401982449,5.3986702509494275,0.151525127490254
Avicel,Cellulase (CtCel5A),36.449824436854136,48.71742504449304,5.932480218321327,1.0
p-Nitrophenyl-β-D-cellobioside,Cellulase,43.92232043049208,52.122181880232176,5.557942772077306,1.0
Xylan,Xylanase (TlXyn10A),28.20135640298021,29.892862883071157,5.755474153224027,1.0
Maltotriose,α-Amylase,34.36435756799319,36.93776883129842,5.929106539943271,1.0
Lactose,β-Galactosidase,36.9486141825682,64.89869979108659,6.23660157990177,1.0
Avicel,Cellulase (CtCel5A),30.996543695113896,26.45865034656324,5.569733593792465,0.9414311387647317
Glucose,Glucose Oxidase,38.992057267735525,7.68162286308158,6.037094856186459,1.0
Lignin,Laccase (TrLcc1),37.63755509448828,71.28130922227419,5.436353299687415,1.0
Starch,α-Amylase (Bacillus),27.887111327793594,44.883734037287745,6.759331787339421,1.0
Lignin,Laccase (TrLcc1),34.439241345310144,34.840384769096836,6.033949166557053,1.0
Lignin,Laccase (TrLcc1),34.166916200059894,38.7987606002468,5.732361149484197,1.0
Lignin,Laccase (TrLcc1),36.3005664906313,31.47782186895908,6.074831385819346,1.0
PET,PETase (FAST-PETase),38.42426938750843,39.71731103152498,5.494987101734958,0.14985916128714977
Lactose,β-Galactosidase,40.50741452493723,61.64799868135644,5.0914723082801485,1.0
Starch,α-Amylase (Bacillus),33.82544877973814,11.503663609400213,5.857720606852901,1.0
Avicel,Cellulase (CtCel5A),32.80682369530715,15.575390323679464,5.111191401892159,0.973452954747788
Glucose,Glucose Oxidase,33.469140339852466,17.769843928631914,5.434167380449888,1.0
Polyurethane,PUase (PsEstA),32.83826878655409,4.091286652149481,6.676848195913833,0.002718879756702132
Cellulose,Cellulase (TrCel7A),30.659318139686796,69.3389385487561,6.066687069418675,0.650114799856611
p-Nitrophenyl-β-D-cellobioside,Cellulase,29.94542505318177,5.097608540439289,5.2250782020869435,1.0
Polyurethane,PUase (PsEstA),34.02214908097424,15.448776760027732,6.135772717249574,0.11419289184200038
Casein,Protease (Subtilisin),35.28659238944025,18.453869296457448,6.449695883077538,1.0
Lactose,β-Galactosidase,37.416562224853195,67.94527144483168,5.5175895551172305,1.0
Starch,α-Amylase (Bacillus),34.30281622740635,55.710685141944985,6.116435305273162,1.0
Casein,Protease (Subtilisin),36.456109868354396,47.51453593840441,5.62484219627052,1.0
Xylan,Xylanase (TlXyn10A),38.031326580442254,4.189306895739567,6.812923945590356,1.0
Xylan,Xylanase (TlXyn10A),33.888115827045915,36.53410414279484,6.312190588366059,1.0
PET,PETase (FAST-PETase),34.595965289926646,16.548692694591537,6.050882808747466,0.23185497736474117
Polyurethane,PUase (PsEstA),36.80473217717172,22.3893776345488,5.92923131649468,0.14245962266725976
Xylan,Xylanase (TlXyn10A),37.657697877922345,32.78432777792683,5.509127568228722,1.0
Lignin,Laccase (TrLcc1),30.99006385440385,52.91835026916411,6.056963349168129,1.0
Starch,α-Amylase (Bacillus),33.696980992781796,48.95490790486782,6.63137450754276,1.0
Cellulose,Cellulase (TrCel7A),33.409089871403104,58.99322789799228,5.610838331513096,0.6284023009420487
p-Nitrophenyl-β-D-cellobioside,Cellulase,32.31551184798774,1.171175624367664,5.497370130678414,1.0
Avicel,Cellulase (CtCel5A),23.200021519736246,3.312200879542394,6.3193225524259455,0.3056426095692174
Lactose,β-Galactosidase,32.1235963671403,18.98200361131127,5.955579936718571,1.0
Lactose,β-Galactosidase,37.67875135039698,58.569448685098806,5.7127703432827115,1.0
Polyurethane,PUase (PsEstA),26.313942396757636,17.274632968100953,6.562658644453184,0.04677657912589867
p-Nitrophenyl-β-D-cellobioside,Cellulase,33.01390503555845,63.27814975775983,6.02006624231458,1.0
Xylan,Xylanase (TlXyn10A),23.313859950812073,70.7724009541216,6.614747358026483,1.0
PET,PETase (FAST-PETase),36.85960921692351,70.18001269621124,5.385838699306634,0.22590411122753615
Casein,Protease (Subtilisin),37.33434357913467,57.192591817452374,5.071688785172083,1.0
PET,PETase (FAST-PETase),36.32954318323807,45.46484952562033,4.8899816479799885,0.2091300952188164
Glucose,Glucose Oxidase,37.31458392263276,36.20438300957245,6.094080810989293,1.0
Cellulose,Cellulase (TrCel7A),42.58684024714274,24.342869142688237,5.509900640358741,0.5274991079863627
Polyurethane,PUase (PsEstA),40.07240537503035,52.54817858328914,6.035056425676052,0.08784608064853866
PET,PETase (FAST-PETase),35.664420280543304,10.564343655298211,6.021680981804355,0.13433602906968745
Glucose,Glucose Oxidase,30.248130149794036,13.633932744020026,5.782988242642897,1.0
Maltotriose,α-Amylase,36.23065916676019,48.662384342159264,6.345462781299883,1.0
Lactose,β-Galactosidase,36.96145396383977,68.63188418783363,6.16335492620763,1.0
Starch,α-Amylase (Bacillus),39.42620309282361,19.370055398922982,5.620693838344856,1.0
p-Nitrophenyl-β-D-cellobioside,Cellulase,40.98167431881112,31.13711979381743,6.430082957103162,1.0
Lactose,β-Galactosidase,36.60654989214061,19.018062719500964,5.223103558763143,1.0
Glucose,Glucose Oxidase,41.359580325217536,38.639252932237895,5.910340184271203,1.0
Maltotriose,α-Amylase,29.879167241522346,26.849892073104726,6.823326624695312,1.0
Cellulose,Cellulase (TrCel7A),26.00090007661557,32.241091031683766,5.354982750977148,0.4137984936682097
PET,PETase (FAST-PETase),28.739002332986047,58.35960625812975,6.346980564401257,0.17893402376186474
Polyurethane,PUase (PsEstA),26.940277675728964,37.057016795402,5.347016711430881,0.10622282289374885
Xylan,Xylanase (TlXyn10A),32.206707411228805,12.322359971039289,5.770879832953686,1.0
PET,PETase (FAST-PETase),36.0124032272817,40.722200638095906,5.4882003102011865,0.07303805922730813
PET,PETase (FAST-PETase),31.957778746361072,59.08688300951507,6.076498216713401,0.2940933303920286
Glucose,Glucose Oxidase,27.761867833996938,64.13588714324993,5.667783539934008,1.0
Casein,Protease (Subtilisin),22.141602127472833,71.03655185229175,6.152298180779632,1.0
Casein,Protease (Subtilisin),44.89226549529303,24.661839506466688,5.950099354818014,1.0
Starch,α-Amylase (Bacillus),26.997566503317763,18.96791518721497,6.963837906639872,1.0
Polyurethane,PUase (PsEstA),34.90090468503369,67.4662483303561,6.8225131290184455,0.14614663238386588
